Date,Region_Name,Area_Code,Average_Price_SA
2012-10-01,South West,E12000009,189435.1702
2012-10-01,South East,E12000008,223942.4905
2012-10-01,East Midlands,E12000004,137446.6403
2012-10-01,East of England,E12000006,193878.4715
2012-10-01,Yorkshire and The Humber,E12000003,127314.1743
2012-10-01,West Midlands Region,E12000005,144268.419
2012-10-01,North West,E12000002,125153.4996
2012-10-01,London,E12000007,308396.503
2012-10-01,England and Wales,K04000001,174196.4188
2012-10-01,Great Britain,K03000001,169245.7972
2012-10-01,United Kingdom,K02000001,167184.5078
2012-11-01,England,E92000001,177572.139
2012-11-01,Scotland,S92000003,121709.3282
2012-11-01,Wales,W92000004,126925.9552
2012-11-01,East of England,E12000006,193882.9969
2012-11-01,South West,E12000009,190334.6298
2012-11-01,South East,E12000008,223987.7522
2012-11-01,North West,E12000002,127919.694
2012-11-01,London,E12000007,309703.4006
2012-11-01,North East,E12000001,114117.6817
2012-11-01,Yorkshire and The Humber,E12000003,128174.2691
2012-11-01,West Midlands Region,E12000005,145675.945
2012-11-01,East Midlands,E12000004,137978.5094
2012-11-01,England and Wales,K04000001,174770.0739
2012-11-01,Great Britain,K03000001,169684.702
2012-11-01,United Kingdom,K02000001,167793.6324
2012-12-01,Scotland,S92000003,122448.6266
2012-12-01,England,E92000001,177652.2948
2012-12-01,Wales,W92000004,126926.2613
2012-12-01,North West,E12000002,126383.0519
2012-12-01,London,E12000007,313363.0756
2012-12-01,Yorkshire and The Humber,E12000003,127349.9825
2012-12-01,West Midlands Region,E12000005,145978.356
2012-12-01,South West,E12000009,187888.8255
2012-12-01,South East,E12000008,225492.4629
2012-12-01,East Midlands,E12000004,137494.8102
2012-12-01,East of England,E12000006,193912.8768
2012-12-01,North East,E12000001,113093.7215
2012-12-01,England and Wales,K04000001,174854.69
2012-12-01,Great Britain,K03000001,169743.9152
2012-12-01,United Kingdom,K02000001,167751.655
2013-01-01,Scotland,S92000003,122843.935
2013-01-01,Wales,W92000004,127766.7961
2013-01-01,England,E92000001,177170.2874
2013-01-01,West Midlands Region,E12000005,145105.4393
2013-01-01,South West,E12000009,189759.0084
2013-01-01,North West,E12000002,124827.4008
2013-01-01,North East,E12000001,113714.3064
2013-01-01,London,E12000007,311159.6554
2013-01-01,South East,E12000008,225366.0008
2013-01-01,East of England,E12000006,194230.9949
2013-01-01,East Midlands,E12000004,137895.2167
2013-01-01,Yorkshire and The Humber,E12000003,125904.1577
2013-01-01,England and Wales,K04000001,174465.1114
2013-01-01,Great Britain,K03000001,169866.8632
2013-01-01,United Kingdom,K02000001,167890.0879
2013-02-01,Scotland,S92000003,123315.0664
2013-02-01,Wales,W92000004,126769.725
2013-02-01,England,E92000001,178053.4783
2013-02-01,West Midlands Region,E12000005,146163.721
2013-02-01,South East,E12000008,225545.7009
2013-02-01,North East,E12000001,112217.6396
2013-02-01,South West,E12000009,190084.4299
2013-02-01,North West,E12000002,126667.4343
2013-02-01,East Midlands,E12000004,137906.6118
2013-02-01,Yorkshire and The Humber,E12000003,127439.2796
2013-02-01,London,E12000007,316338.7395
2013-02-01,East of England,E12000006,193656.7778
2013-02-01,England and Wales,K04000001,175215.0999
2013-02-01,Great Britain,K03000001,170405.3096
2013-02-01,United Kingdom,K02000001,168414.1915
2013-03-01,Wales,W92000004,127687.7904
2013-03-01,Scotland,S92000003,123268.6288
2013-03-01,England,E92000001,179550.7402
2013-03-01,North West,E12000002,128217.9683
2013-03-01,Yorkshire and The Humber,E12000003,127445.7779
2013-03-01,East Midlands,E12000004,138596.9279
2013-03-01,East of England,E12000006,198194.0106
2013-03-01,South West,E12000009,191227.5082
2013-03-01,West Midlands Region,E12000005,146948.1042
2013-03-01,North East,E12000001,114155.6055
2013-03-01,London,E12000007,316816.5506
2013-03-01,South East,E12000008,227444.4669
2013-03-01,England and Wales,K04000001,176692.7027
2013-03-01,Great Britain,K03000001,171202.7675
2013-03-01,United Kingdom,K02000001,169296.3396
2013-04-01,Scotland,S92000003,123085.8519
2013-04-01,England,E92000001,179146.6679
2013-04-01,Wales,W92000004,127049.2911
2013-04-01,North West,E12000002,126614.4138
2013-04-01,East Midlands,E12000004,138994.3555
2013-04-01,South East,E12000008,228497.5579
2013-04-01,East of England,E12000006,196545.8122
2013-04-01,North East,E12000001,112923.9891
2013-04-01,Yorkshire and The Humber,E12000003,127340.1348
2013-04-01,London,E12000007,320253.4942
2013-04-01,West Midlands Region,E12000005,146035.4959
2013-04-01,South West,E12000009,191920.2962
2013-04-01,England and Wales,K04000001,176340.1164
2013-04-01,Great Britain,K03000001,171430.296
2013-04-01,United Kingdom,K02000001,169480.0709
2013-05-01,Wales,W92000004,127769.2081
2013-05-01,England,E92000001,179588.8492
2013-05-01,Scotland,S92000003,123552.1389
2013-05-01,East Midlands,E12000004,139742.507
2013-05-01,East of England,E12000006,194991.2638
2013-05-01,Yorkshire and The Humber,E12000003,127706.6866
2013-05-01,South East,E12000008,228279.3614
2013-05-01,West Midlands Region,E12000005,146457.6679
2013-05-01,North East,E12000001,113431.4082
2013-05-01,North West,E12000002,126967.3421
2013-05-01,South West,E12000009,192212.6343
2013-05-01,London,E12000007,319837.9515
2013-05-01,England and Wales,K04000001,176736.9324
2013-05-01,Great Britain,K03000001,171785.5661
2013-05-01,United Kingdom,K02000001,169780.7404
2013-06-01,Wales,W92000004,127819.3914
2013-06-01,Scotland,S92000003,123811.4671
2013-06-01,England,E92000001,180430.453
2013-06-01,South West,E12000009,191811.0786
2013-06-01,Yorkshire and The Humber,E12000003,128242.9035
2013-06-01,West Midlands Region,E12000005,147554.2849
2013-06-01,East Midlands,E12000004,139570.1393
2013-06-01,East of England,E12000006,197636.2496
2013-06-01,London,E12000007,322920.2217
2013-06-01,North West,E12000002,127374.5168
2013-06-01,North East,E12000001,111716.3972
2013-06-01,South East,E12000008,229854.3065
2013-06-01,England and Wales,K04000001,177563.5343
2013-06-01,Great Britain,K03000001,172540.1598
2013-06-01,United Kingdom,K02000001,170540.4107
2013-07-01,Wales,W92000004,127011.0283
2013-07-01,England,E92000001,180993.3707
2013-07-01,Scotland,S92000003,124102.7524
2013-07-01,London,E12000007,324934.8947
2013-07-01,North East,E12000001,114717.7957
2013-07-01,North West,E12000002,127328.5007
2013-07-01,West Midlands Region,E12000005,148112.3331
2013-07-01,Yorkshire and The Humber,E12000003,127978.218
2013-07-01,South East,E12000008,230731.1289
2013-07-01,East of England,E12000006,198301.9996
2013-07-01,East Midlands,E12000004,139586.9647
2013-07-01,South West,E12000009,192064.078
2013-07-01,England and Wales,K04000001,178045.6456
2013-07-01,Great Britain,K03000001,173005.1813
2013-07-01,United Kingdom,K02000001,170986.155
2013-08-01,England,E92000001,181761.1777
2013-08-01,Scotland,S92000003,125992.0661
2013-08-01,Wales,W92000004,128702.4746
2013-08-01,East of England,E12000006,199033.9538
2013-08-01,East Midlands,E12000004,140449.8702
2013-08-01,South East,E12000008,231083.3369
2013-08-01,South West,E12000009,192877.5706
2013-08-01,North West,E12000002,128025.1668
2013-08-01,North East,E12000001,115145.8734
2013-08-01,West Midlands Region,E12000005,148864.8502
2013-08-01,London,E12000007,328530.3664
2013-08-01,Yorkshire and The Humber,E12000003,127843.2897
2013-08-01,England and Wales,K04000001,178855.5725
2013-08-01,Great Britain,K03000001,173870.5867
2013-08-01,United Kingdom,K02000001,171923.1339
2013-09-01,England,E92000001,182927.2144
2013-09-01,Scotland,S92000003,124851.1256
2013-09-01,Wales,W92000004,128012.5981
2013-09-01,West Midlands Region,E12000005,147585.5432
2013-09-01,London,E12000007,334386.0476
2013-09-01,North East,E12000001,115228.4268
2013-09-01,Yorkshire and The Humber,E12000003,130177.7515
2013-09-01,South West,E12000009,194292.9165
2013-09-01,East Midlands,E12000004,141329.6682
2013-09-01,East of England,E12000006,199652.9102
2013-09-01,South East,E12000008,231800.2643
2013-09-01,North West,E12000002,128336.8107
2013-09-01,England and Wales,K04000001,179913.0026
2013-09-01,Great Britain,K03000001,174766.0126
2013-09-01,United Kingdom,K02000001,172737.5518
2013-10-01,Scotland,S92000003,125494.0545
2013-10-01,England,E92000001,183812.0403
2013-10-01,Wales,W92000004,127673.4697
2013-10-01,East Midlands,E12000004,142442.4125
2013-10-01,London,E12000007,338041.8356
2013-10-01,North West,E12000002,127327.3994
2013-10-01,Yorkshire and The Humber,E12000003,129024.4405
2013-10-01,North East,E12000001,110711.944
2013-10-01,South East,E12000008,234271.3465
2013-10-01,South West,E12000009,194901.4586
2013-10-01,East of England,E12000006,201662.8712
2013-10-01,West Midlands Region,E12000005,149791.4774
2013-10-01,England and Wales,K04000001,180757.0398
2013-10-01,Great Britain,K03000001,175634.184
2013-10-01,United Kingdom,K02000001,173453.8894
2013-11-01,Wales,W92000004,128696.5394
2013-11-01,England,E92000001,185139.7624
2013-11-01,Scotland,S92000003,127070.2072
2013-11-01,East Midlands,E12000004,141904.3622
2013-11-01,East of England,E12000006,201466.0337
2013-11-01,North West,E12000002,128928.1955
2013-11-01,South West,E12000009,196303.7921
2013-11-01,North East,E12000001,113934.4191
2013-11-01,London,E12000007,344418.597
2013-11-01,Yorkshire and The Humber,E12000003,129608.7828
2013-11-01,West Midlands Region,E12000005,150080.5336
2013-11-01,South East,E12000008,236749.4769
2013-11-01,England and Wales,K04000001,182031.4397
2013-11-01,Great Britain,K03000001,177003.6106
2013-11-01,United Kingdom,K02000001,174878.067
2013-12-01,Scotland,S92000003,127280.4602
2013-12-01,England,E92000001,187636.7408
2013-12-01,Wales,W92000004,128256.3058
2013-12-01,South East,E12000008,238583.2219
2013-12-01,North West,E12000002,129959.5942
2013-12-01,South West,E12000009,197998.3048
2013-12-01,London,E12000007,351446.8944
2013-12-01,East Midlands,E12000004,144501.7611
2013-12-01,East of England,E12000006,207015.3798
2013-12-01,West Midlands Region,E12000005,150583.7431
2013-12-01,North East,E12000001,114445.2982
2013-12-01,Yorkshire and The Humber,E12000003,130836.018
2013-12-01,England and Wales,K04000001,184269.4231
2013-12-01,Great Britain,K03000001,178872.1967
2013-12-01,United Kingdom,K02000001,176773.609
2014-01-01,Wales,W92000004,131690.4834
2014-01-01,Scotland,S92000003,127102.3233
2014-01-01,England,E92000001,188369.1521
2014-01-01,Yorkshire and The Humber,E12000003,131721.0621
2014-01-01,London,E12000007,355926.5889
2014-01-01,West Midlands Region,E12000005,152162.9863
2014-01-01,East Midlands,E12000004,145427.3167
2014-01-01,East of England,E12000006,205844.7755
2014-01-01,South East,E12000008,241010.3591
2014-01-01,South West,E12000009,198300.3473
2014-01-01,North East,E12000001,114564.1688
2014-01-01,North West,E12000002,129846.4304
2014-01-01,England and Wales,K04000001,185165.2479
2014-01-01,Great Britain,K03000001,180365.552
2014-01-01,United Kingdom,K02000001,178268.8979
2014-02-01,England,E92000001,190021.3902
2014-02-01,Scotland,S92000003,127730.4752
2014-02-01,Wales,W92000004,133262.7393
2014-02-01,East Midlands,E12000004,147028.9948
2014-02-01,East of England,E12000006,208484.3547
2014-02-01,Yorkshire and The Humber,E12000003,132787.7266
2014-02-01,West Midlands Region,E12000005,152184.8198
2014-02-01,South West,E12000009,200015.1608
2014-02-01,North East,E12000001,115043.2516
2014-02-01,North West,E12000002,130741.8016
2014-02-01,London,E12000007,360806.9001
2014-02-01,South East,E12000008,242988.5228
2014-02-01,England and Wales,K04000001,186770.4892
2014-02-01,Great Britain,K03000001,181798.7234
2014-02-01,United Kingdom,K02000001,179655.2855
2014-03-01,Scotland,S92000003,128269.1614
2014-03-01,England,E92000001,191299.8728
2014-03-01,Wales,W92000004,132016.6218
2014-03-01,South West,E12000009,201216.9307
2014-03-01,North East,E12000001,114764.527
2014-03-01,London,E12000007,366134.5523
2014-03-01,Yorkshire and The Humber,E12000003,131522.9283
2014-03-01,East of England,E12000006,210144.3765
2014-03-01,West Midlands Region,E12000005,154162.0698
2014-03-01,South East,E12000008,245272.2187
2014-03-01,North West,E12000002,131259.631
2014-03-01,East Midlands,E12000004,147292.9564
2014-03-01,England and Wales,K04000001,187893.3047
2014-03-01,Great Britain,K03000001,182180.5378
2014-03-01,United Kingdom,K02000001,180109.0344
2014-04-01,England,E92000001,193402.4664
2014-04-01,Wales,W92000004,132558.264
2014-04-01,Scotland,S92000003,129509.8881
2014-04-01,East of England,E12000006,212596.6838
2014-04-01,South East,E12000008,247463.966
2014-04-01,West Midlands Region,E12000005,154744.2043
2014-04-01,Yorkshire and The Humber,E12000003,134537.8792
2014-04-01,East Midlands,E12000004,148240.9655
2014-04-01,London,E12000007,375196.077
2014-04-01,North East,E12000001,115761.1128
2014-04-01,North West,E12000002,132397.6259
2014-04-01,South West,E12000009,202653.8908
2014-04-01,England and Wales,K04000001,189935.3363
2014-04-01,Great Britain,K03000001,184817.5021
2014-04-01,United Kingdom,K02000001,182655.7811
2014-05-01,Scotland,S92000003,130124.1512
2014-05-01,England,E92000001,194745.2121
2014-05-01,Wales,W92000004,135113.4229
2014-05-01,East Midlands,E12000004,148648.6112
2014-05-01,South West,E12000009,203536.3409
2014-05-01,South East,E12000008,251149.6852
2014-05-01,Yorkshire and The Humber,E12000003,133734.6951
2014-05-01,North West,E12000002,132323.1638
2014-05-01,West Midlands Region,E12000005,154509.6807
2014-05-01,London,E12000007,381060.3388
2014-05-01,North East,E12000001,116050.6683
2014-05-01,East of England,E12000006,215272.1794
2014-05-01,England and Wales,K04000001,191292.9173
2014-05-01,Great Britain,K03000001,186098.8363
2014-05-01,United Kingdom,K02000001,183897.7717
2014-06-01,England,E92000001,195968.4626
2014-06-01,Wales,W92000004,133780.4737
2014-06-01,Scotland,S92000003,130270.0042
2014-06-01,West Midlands Region,E12000005,155344.4411
2014-06-01,East Midlands,E12000004,149496.6813
2014-06-01,East of England,E12000006,217453.59
2014-06-01,Yorkshire and The Humber,E12000003,133556.5141
2014-06-01,North East,E12000001,116968.5071
2014-06-01,North West,E12000002,133240.4058
2014-06-01,London,E12000007,386039.2395
2014-06-01,South East,E12000008,251781.2482
2014-06-01,South West,E12000009,203578.9081
2014-06-01,England and Wales,K04000001,192414.6886
2014-06-01,Great Britain,K03000001,187125.6291
2014-06-01,United Kingdom,K02000001,184801.0604
2014-07-01,Scotland,S92000003,130838.3037
2014-07-01,England,E92000001,197176.7991
2014-07-01,Wales,W92000004,134403.2149
2014-07-01,East Midlands,E12000004,149772.6466
2014-07-01,East of England,E12000006,218795.0559
2014-07-01,North West,E12000002,133591.6759
2014-07-01,South East,E12000008,254085.0078
2014-07-01,South West,E12000009,206407.9651
2014-07-01,West Midlands Region,E12000005,155457.1795
2014-07-01,London,E12000007,391369.7309
2014-07-01,Yorkshire and The Humber,E12000003,134117.5526
2014-07-01,North East,E12000001,116815.1792
2014-07-01,England and Wales,K04000001,193569.5256
2014-07-01,Great Britain,K03000001,188188.6832
2014-07-01,United Kingdom,K02000001,185872.8065
2014-08-01,Scotland,S92000003,131688.3423
2014-08-01,England,E92000001,199047.6586
2014-08-01,Wales,W92000004,134806.2485
2014-08-01,South East,E12000008,257213.5234
2014-08-01,South West,E12000009,208006.186
2014-08-01,North East,E12000001,116025.752
2014-08-01,London,E12000007,397563.2432
2014-08-01,East Midlands,E12000004,151176.936
2014-08-01,East of England,E12000006,220930.9546
2014-08-01,Yorkshire and The Humber,E12000003,135256.5004
2014-08-01,North West,E12000002,134153.1644
2014-08-01,West Midlands Region,E12000005,157229.6021
2014-08-01,England and Wales,K04000001,195306.2546
2014-08-01,Great Britain,K03000001,189830.0616
2014-08-01,United Kingdom,K02000001,187424.1102
2014-09-01,England,E92000001,200159.3831
2014-09-01,Wales,W92000004,136371.967
2014-09-01,Scotland,S92000003,131903.8837
2014-09-01,South East,E12000008,259692.586
2014-09-01,South West,E12000009,209484.5072
2014-09-01,East Midlands,E12000004,152829.4465
2014-09-01,West Midlands Region,E12000005,157355.7282
2014-09-01,Yorkshire and The Humber,E12000003,134582.2631
2014-09-01,East of England,E12000006,223587.6967
2014-09-01,North East,E12000001,116222.908
2014-09-01,London,E12000007,398080.9701
2014-09-01,North West,E12000002,134432.6319
2014-09-01,England and Wales,K04000001,196497.3341
2014-09-01,Great Britain,K03000001,190945.6572
2014-09-01,United Kingdom,K02000001,188452.3324
2014-10-01,England,E92000001,201284.7629
2014-10-01,Wales,W92000004,136263.1612
2014-10-01,Scotland,S92000003,133109.7491
2014-10-01,Yorkshire and The Humber,E12000003,136329.4728
2014-10-01,West Midlands Region,E12000005,158322.3035
2014-10-01,South West,E12000009,209794.3906
2014-10-01,East Midlands,E12000004,151934.7203
2014-10-01,East of England,E12000006,225081.4201
2014-10-01,London,E12000007,400665.5047
2014-10-01,North East,E12000001,116293.3136
